date,station,time_window,NOX,CO,PM10,PM2.5,O3,NO,NO2,SO2,cluster,cluster_semantic,supervised_label
2022-03-03 23:00:00,NOROESTE2,night,13.5,1.7,51.0,10.75,22.0,3.1,10.5,3.4,C0,Mixto,Mixto
2022-03-04 00:00:00,NOROESTE2,night,11.4,1.68,33.0,12.28,21.0,2.9,8.7,3.4,C0,Mixto,Mixto
2022-03-04 01:00:00,NOROESTE2,night,9.4,1.65,27.0,14.06,21.0,2.6,6.9,3.3,C0,Mixto,Mixto
2022-03-04 02:00:00,NOROESTE2,night,8.0,1.59,23.0,17.26,20.0,2.5,5.6,3.2,C0,Mixto,Mixto
2022-03-04 03:00:00,NOROESTE2,night,7.0,1.57,28.0,17.41,21.0,2.4,4.7,3.3,C0,Mixto,Mixto
2022-03-04 04:00:00,NOROESTE2,night,6.3,1.57,32.0,18.17,21.0,2.4,4.1,3.2,C0,Mixto,Mixto
2022-03-04 05:00:00,NOROESTE2,night,7.1,1.56,26.0,21.58,18.0,2.5,4.8,3.3,C0,Mixto,Mixto
2022-03-04 20:00:00,NOROESTE2,night,24.2,1.92,48.0,20.54,20.0,3.9,20.4,3.3,C1,Tráfico alto,Tráfico alto
2022-03-04 21:00:00,NOROESTE2,night,18.8,1.82,56.0,16.15,23.0,3.7,15.2,3.274999633696646,C0,Mixto,Tráfico alto
2022-03-04 22:00:00,NOROESTE2,night,21.2,1.84,46.0,19.8,17.0,3.4,17.8,3.225000737128106,C1,Tráfico alto,Tráfico alto
2022-03-04 23:00:00,NOROESTE2,night,16.2,1.73,50.0,12.91,18.0,3.5,12.8,3.2,C0,Mixto,Mixto
2022-03-07 00:00:00,NOROESTE2,night,23.6,1.99,90.0,29.79,13.0,3.4,20.2,3.4,C1,Tráfico alto,Tráfico alto
2022-03-07 01:00:00,NOROESTE2,night,27.3,2.04,76.0,30.52,10.0,6.8,20.5,3.4,C1,Tráfico alto,Tráfico alto
2022-03-07 02:00:00,NOROESTE2,night,20.0,1.89,69.0,28.3,12.0,3.5,16.5,3.3,C1,Tráfico alto,Tráfico alto
2022-03-07 03:00:00,NOROESTE2,night,19.7,1.83,61.0,27.95,12.0,3.1,16.6,3.2,C1,Tráfico alto,Tráfico alto
2022-03-07 04:00:00,NOROESTE2,night,15.4,1.7,53.0,24.52,20.0,3.0,12.5,3.2,C0,Mixto,Partículas
2022-03-07 05:00:00,NOROESTE2,night,11.8,1.68,55.0,25.38,28.0,3.0,8.9,3.21817784912908,C0,Mixto,Partículas
2022-03-07 20:00:00,NOROESTE2,night,14.0,1.7,63.0,11.94,27.0,3.4,10.7,3.1,C0,Mixto,Mixto
2022-03-07 21:00:00,NOROESTE2,night,12.0,1.63,63.0,12.07,28.0,2.8,9.4,3.2,C0,Mixto,Mixto
2022-03-07 22:00:00,NOROESTE2,night,15.7,1.66,82.0,10.79,22.0,3.0,12.9,3.0,C0,Mixto,Partículas
2022-03-07 23:00:00,NOROESTE2,night,16.9,1.69,62.0,12.42,21.0,2.9,14.0,3.0,C0,Mixto,Mixto
2022-03-08 00:00:00,NOROESTE2,night,13.6,1.64,55.0,9.44,23.0,2.7,11.0,3.1,C0,Mixto,Mixto
2022-03-08 01:00:00,NOROESTE2,night,11.9,1.62,31.0,9.27,23.0,2.4,9.6,3.1,C0,Mixto,Mixto
2022-03-08 02:00:00,NOROESTE2,night,10.3,1.6,25.0,9.01,24.0,2.4,8.1,3.0,C0,Mixto,Mixto
2022-03-08 03:00:00,NOROESTE2,night,8.9,1.59,32.0,8.87,24.0,2.2,6.8,3.0,C0,Mixto,Mixto
2022-03-08 04:00:00,NOROESTE2,night,10.0,1.59,28.0,8.82,22.0,2.7,7.4,3.1,C0,Mixto,Mixto
2022-03-08 05:00:00,NOROESTE2,night,16.8,1.61,21.0,9.43,19.0,5.8,11.1,3.1,C0,Mixto,Mixto
2022-03-08 20:00:00,NOROESTE2,night,21.4,1.79,88.0,16.62,33.0,3.0,18.5,4.0,C0,Mixto,Partículas
2022-03-08 21:00:00,NOROESTE2,night,21.7,1.76,94.0,12.48,24.0,3.6,18.2,3.6,C1,Tráfico alto,Partículas
2022-03-08 22:00:00,NOROESTE2,night,21.8,1.8,62.0,13.07,21.0,2.7,19.2,3.4,C0,Mixto,Mixto
2022-03-08 23:00:00,NOROESTE2,night,21.0,1.74,46.0,12.26,22.0,2.6,18.4,3.3,C0,Mixto,Mixto
2022-03-09 00:00:00,NOROESTE2,night,26.0,1.74,42.0,15.52,15.0,2.8,23.2,3.3,C1,Tráfico alto,Mixto
2022-03-09 01:00:00,NOROESTE2,night,27.6,1.76,50.0,17.31,12.0,2.8,24.8,3.2,C1,Tráfico alto,Mixto
2022-03-09 02:00:00,NOROESTE2,night,20.9,1.75,54.0,16.72,16.0,2.3,18.6,3.2,C0,Mixto,Mixto
2022-03-09 03:00:00,NOROESTE2,night,20.32000463719809,1.70799991109048,44.79997499156615,16.61800028970936,14.39999269729832,2.400000679867549,17.92000395733054,3.2,C0,Mixto,Mixto
2022-03-09 04:00:00,NOROESTE2,night,16.1,1.64,33.0,16.17,14.0,2.3,13.8,3.2,C0,Mixto,Mixto
2022-03-09 05:00:00,NOROESTE2,night,28.8,1.66,31.0,19.07,8.0,10.4,18.5,3.3,C1,Tráfico alto,Mixto
2022-03-09 20:00:00,NOROESTE2,night,24.6,1.91,63.0,15.34,37.0,2.9,21.6,5.5,C0,Mixto,Tráfico alto
2022-03-09 21:00:00,NOROESTE2,night,23.1,1.88,61.0,15.0,27.0,2.8,20.3,4.4,C1,Tráfico alto,Tráfico alto
2022-03-09 22:00:00,NOROESTE2,night,22.4,1.84,56.0,12.9,25.0,3.2,19.2,4.0,C1,Tráfico alto,Tráfico alto
2022-03-09 23:00:00,NOROESTE2,night,20.8,1.83,47.0,12.75,24.0,2.9,18.0,3.9,C0,Mixto,Tráfico alto
2022-03-10 00:00:00,NOROESTE2,night,23.4,1.85,45.0,13.94,19.0,2.8,20.7,3.6,C1,Tráfico alto,Tráfico alto
2022-03-10 01:00:00,NOROESTE2,night,24.6,1.83,43.0,14.33,17.0,3.6,21.1,3.4,C1,Tráfico alto,Tráfico alto
2022-03-10 02:00:00,NOROESTE2,night,31.4,1.81,46.0,15.44,10.0,4.4,27.1,3.4,C1,Tráfico alto,Tráfico alto
2022-03-10 03:00:00,NOROESTE2,night,26.5,1.8,47.0,14.49,13.0,3.9,22.6,3.3,C1,Tráfico alto,Mixto
2022-03-10 04:00:00,NOROESTE2,night,20.7,1.81,38.0,15.49,13.0,2.6,18.2,3.3,C0,Mixto,Tráfico alto
2022-03-10 05:00:00,NOROESTE2,night,30.9,1.82,39.0,23.21,9.0,8.7,22.2,3.339999647599903,C1,Tráfico alto,Tráfico alto
2022-03-10 20:00:00,NOROESTE2,night,19.7,1.77,69.0,11.97,28.0,3.6,16.2,3.8,C0,Mixto,Mixto
2022-03-10 21:00:00,NOROESTE2,night,16.1,1.75,53.0,10.67,28.0,3.1,13.1,3.5,C0,Mixto,Mixto
2022-03-10 22:00:00,NOROESTE2,night,18.0,1.77,38.0,12.96,21.0,3.4,14.7,3.5,C0,Mixto,Mixto
2022-03-10 23:00:00,NOROESTE2,night,15.6,1.73,39.0,16.27,17.0,3.1,12.6,3.3,C0,Mixto,Mixto
2022-03-11 00:00:00,NOROESTE2,night,12.3,1.72,32.0,19.12,18.0,2.5,9.9,3.4,C0,Mixto,Mixto
2022-03-11 01:00:00,NOROESTE2,night,13.9,1.7,28.0,20.79,14.0,3.5,10.5,3.3,C0,Mixto,Mixto
2022-03-11 02:00:00,NOROESTE2,night,13.5,1.68,27.0,18.02,14.0,3.4,10.2,3.2,C0,Mixto,Mixto
2022-03-11 03:00:00,NOROESTE2,night,18.7,1.81,32.0,25.61,8.0,4.9,13.9,3.2,C1,Tráfico alto,Tráfico alto
2022-03-11 04:00:00,NOROESTE2,night,20.6,1.74,45.0,29.03,5.0,3.3,17.4,3.225000305030504,C1,Tráfico alto,Partículas
2022-03-11 05:00:00,NOROESTE2,night,23.9,1.75,47.0,30.15,6.0,6.9,17.0,3.324998978321341,C1,Tráfico alto,Partículas
2022-03-11 20:00:00,NOROESTE2,night,10.4,1.67,224.0,23.85,32.0,2.7,7.7,3.3,C0,Mixto,Partículas
2022-03-11 21:00:00,NOROESTE2,night,9.2,1.65,204.0,22.1,33.0,2.4,6.9,3.3,C0,Mixto,Ozono fotoquímico
2022-03-11 22:00:00,NOROESTE2,night,20.3,1.71,177.0,21.16,23.0,4.2,16.1,3.4,C1,Tráfico alto,Partículas
2022-03-11 23:00:00,NOROESTE2,night,13.7,1.74,154.0,20.69,30.0,2.9,10.9,3.5,C0,Mixto,Partículas
2022-03-14 00:00:00,NOROESTE2,night,12.9,1.76,28.0,17.14446285836603,27.0,2.3,10.6,3.4,C0,Mixto,Mixto
2022-03-14 01:00:00,NOROESTE2,night,12.2,1.71,29.0,17.09378145423101,25.0,2.3,10.1,3.3,C0,Mixto,Mixto
2022-03-14 02:00:00,NOROESTE2,night,14.0,1.76,31.0,17.05953002440241,20.0,2.9,11.2,3.4,C0,Mixto,Mixto
2022-03-14 03:00:00,NOROESTE2,night,12.3,1.77,22.0,23.36664488632866,18.0,2.5,9.9,3.4,C0,Mixto,Partículas
2022-03-14 04:00:00,NOROESTE2,night,12.9,1.77,25.0,26.72662146850955,14.0,3.0,10.0,3.339996922206734,C0,Mixto,Partículas
2022-03-14 05:00:00,NOROESTE2,night,17.7,1.79,32.0,28.64471433531592,15.0,5.4,12.4,3.3,C1,Tráfico alto,Partículas
2022-03-14 20:00:00,NOROESTE2,night,39.2,2.22,95.0,29.38,62.0,2.3,37.1,4.6,C1,Tráfico alto,Tráfico alto
2022-03-14 21:00:00,NOROESTE2,night,49.2,2.33,108.0,34.22,46.0,6.4,42.9,4.9,C1,Tráfico alto,Tráfico alto
2022-03-14 22:00:00,NOROESTE2,night,65.3,2.59,129.0,35.76,18.0,7.8,57.7,6.2,C1,Tráfico alto,Tráfico alto
2022-03-14 23:00:00,NOROESTE2,night,66.7,2.37,115.0,34.15,20.0,20.8,46.1,4.9,C1,Tráfico alto,Tráfico alto
2022-03-15 00:00:00,NOROESTE2,night,86.3,2.94,104.0,40.86,8.0,31.4,55.2,4.4,C1,Tráfico alto,Tráfico alto
2022-03-15 01:00:00,NOROESTE2,night,71.2,2.74,125.0,41.38,7.0,23.9,47.5,4.0,C1,Tráfico alto,Tráfico alto
2022-03-15 02:00:00,NOROESTE2,night,32.7,2.15,114.0,30.04,21.0,4.4,28.3,3.7,C1,Tráfico alto,Tráfico alto
2022-03-15 03:00:00,NOROESTE2,night,13.4,1.83,83.0,18.72,35.0,2.2,11.3,4.0,C0,Mixto,Tráfico alto
2022-03-15 04:00:00,NOROESTE2,night,16.3,1.85,66.0,20.7,27.0,2.3,14.1,3.7,C0,Mixto,Tráfico alto
2022-03-15 05:00:00,NOROESTE2,night,28.5,1.91,65.0,18.23,18.0,8.7,19.9,3.6,C1,Tráfico alto,Tráfico alto
2022-03-15 20:00:00,NOROESTE2,night,44.0,2.11,102.0,21.68,27.0,4.5,39.7,4.4,C1,Tráfico alto,Tráfico alto
2022-03-15 21:00:00,NOROESTE2,night,61.4,2.26,108.0,25.82,11.0,15.1,46.5,4.6,C1,Tráfico alto,Tráfico alto
2022-03-15 22:00:00,NOROESTE2,night,50.5,2.2,112.0,25.86,17.0,14.1,36.5,4.7,C1,Tráfico alto,Tráfico alto
2022-03-15 23:00:00,NOROESTE2,night,22.6,1.93,113.0,16.82,29.0,2.6,20.0,5.6,C1,Tráfico alto,Tráfico alto
2022-03-16 00:00:00,NOROESTE2,night,16.8,1.82,76.0,13.27,34.0,2.3,14.6,6.1,C0,Mixto,Tráfico alto
2022-03-16 01:00:00,NOROESTE2,night,14.1,1.84,62.0,13.93,36.0,2.2,12.0,5.9,C0,Mixto,Tráfico alto
2022-03-16 02:00:00,NOROESTE2,night,17.8,1.91,51.0,14.58,29.0,2.1,15.7,5.0,C0,Mixto,Tráfico alto
2022-03-16 03:00:00,NOROESTE2,night,22.8,1.92,53.0,16.5,23.0,2.4,20.5,8.0,C1,Tráfico alto,Tráfico alto
2022-03-16 04:00:00,NOROESTE2,night,19.2,1.9,65.0,16.65,25.0,2.4,16.9,9.1,C0,Mixto,Tráfico alto
2022-03-16 05:00:00,NOROESTE2,night,30.9,1.93,60.0,17.61,20.0,7.8,23.1,8.0,C1,Tráfico alto,Tráfico alto
2022-03-16 20:00:00,NOROESTE2,night,16.9,1.91,91.0,20.74,43.0,3.1,13.9,4.960002964175832,C0,Mixto,Tráfico alto
2022-03-16 21:00:00,NOROESTE2,night,17.1,1.89,88.0,24.43,36.0,3.0,14.3,5.5,C0,Mixto,Tráfico alto
2022-03-16 22:00:00,NOROESTE2,night,15.0,1.81,141.0,17.52,35.0,2.7,12.4,5.5,C0,Mixto,Tráfico alto
2022-03-16 23:00:00,NOROESTE2,night,14.8,1.8,86.0,14.18,33.0,2.4,12.5,4.9,C0,Mixto,Partículas
2022-03-17 00:00:00,NOROESTE2,night,17.4,1.83,57.0,15.27,28.0,2.4,15.1,4.5,C0,Mixto,Tráfico alto
2022-03-17 01:00:00,NOROESTE2,night,24.1,1.9,57.0,17.85,19.0,3.3,20.8,4.0,C1,Tráfico alto,Tráfico alto
2022-03-17 02:00:00,NOROESTE2,night,20.4,1.83,52.0,15.69,20.0,2.7,17.7,3.7,C0,Mixto,Tráfico alto
2022-03-17 03:00:00,NOROESTE2,night,22.4,1.89,49.0,18.57,15.0,2.6,19.8,3.6,C1,Tráfico alto,Tráfico alto
2022-03-17 04:00:00,NOROESTE2,night,19.7,1.92,56.0,35.08,13.0,2.6,17.1,3.4,C1,Tráfico alto,Tráfico alto
2022-03-17 05:00:00,NOROESTE2,night,25.2,1.92,66.0,24.77,12.0,6.0,19.2,3.5,C1,Tráfico alto,Tráfico alto
2022-03-17 20:00:00,NOROESTE2,night,15.0,1.86,49.0,10.29,42.0,4.1,11.0,3.4,C0,Mixto,Tráfico alto
2022-03-17 21:00:00,NOROESTE2,night,37.5,2.04,49.0,10.87,29.0,14.9,22.6,3.4,C1,Tráfico alto,Tráfico alto
2022-03-17 22:00:00,NOROESTE2,night,47.8,2.08,38.0,13.44,20.0,20.6,27.3,3.6,C1,Tráfico alto,Tráfico alto
2022-03-17 23:00:00,NOROESTE2,night,54.66166173118582,2.205499098072335,56.83136386064694,19.35835904522884,17.55346013707837,23.92225607291733,30.84879043024205,4.195457282655644,C1,Tráfico alto,Tráfico alto
2022-03-18 00:00:00,NOROESTE2,night,76.5,2.5,89.0,33.73,6.0,35.0,41.7,5.6,C1,Tráfico alto,Tráfico alto
2022-03-18 01:00:00,NOROESTE2,night,61.9,2.51,93.0,33.44,5.0,27.8,34.3,5.3,C1,Tráfico alto,Tráfico alto
2022-03-18 02:00:00,NOROESTE2,night,43.9,2.28,93.0,29.87,6.0,12.0,32.0,4.9,C1,Tráfico alto,Tráfico alto
2022-03-18 03:00:00,NOROESTE2,night,30.3,1.96,84.0,24.6,8.0,3.6,26.8,4.9,C1,Tráfico alto,Tráfico alto
2022-03-18 04:00:00,NOROESTE2,night,35.1,1.87,65.0,20.14,5.0,5.9,29.3,4.4,C1,Tráfico alto,Tráfico alto
2022-03-18 05:00:00,NOROESTE2,night,37.7,1.86,55.0,21.65,9.0,10.9,27.0,4.3,C1,Tráfico alto,Tráfico alto
2022-03-18 20:00:00,NOROESTE2,night,14.6,1.81,154.0,20.4,38.0,3.1,11.6,6.7,C0,Mixto,Tráfico alto
2022-03-18 21:00:00,NOROESTE2,night,16.6,1.85,124.0,19.42,33.0,3.5,13.2,5.1,C1,Tráfico alto,Tráfico alto
2022-03-18 22:00:00,NOROESTE2,night,21.0,1.85,126.0,20.41,28.0,3.8,17.2,3.9,C1,Tráfico alto,Tráfico alto
2022-03-18 23:00:00,NOROESTE2,night,21.3,1.94,111.0,49.09,28.0,3.5,17.9,5.3,C1,Tráfico alto,Tráfico alto
2022-03-21 00:00:00,NOROESTE2,night,8.6,1.78,38.0,17.46,28.0,2.5,6.3,3.4,C0,Mixto,Ozono fotoquímico
2022-03-21 01:00:00,NOROESTE2,night,6.8,1.78,29.0,16.67,27.0,2.2,4.7,3.36000027448382,C0,Mixto,Ozono fotoquímico
2022-03-21 02:00:00,NOROESTE2,night,6.4,1.78,26.0,16.96,25.0,2.2,4.3,3.3,C0,Mixto,Mixto
2022-03-21 03:00:00,NOROESTE2,night,7.090278994931613,1.79,25.0,19.7,20.0,2.673529399604389,4.516749595327225,3.3,C0,Mixto,Mixto
2022-03-21 04:00:00,NOROESTE2,night,7.0,1.77,25.0,26.27922297445769,15.0,2.6,4.5,3.319384125028588,C0,Mixto,Partículas
2022-03-21 05:00:00,NOROESTE2,night,8.7,1.78,32.0,29.52,14.0,3.8,5.0,3.339045633235944,C0,Mixto,Partículas
2022-03-21 20:00:00,NOROESTE2,night,22.7,2.17,98.0,21.91,36.0,5.6,17.1,5.0,C1,Tráfico alto,Tráfico alto
2022-03-21 21:00:00,NOROESTE2,night,61.9,2.71,76.0,36.17,11.0,25.4,36.7,5.7,C1,Tráfico alto,Tráfico alto
2022-03-21 22:00:00,NOROESTE2,night,42.81993829688599,2.399999284187887,93.0001849301861,29.13396601388859,16.39993761535605,14.93993107236656,28.0600075081704,4.999997146778595,C1,Tráfico alto,Tráfico alto
2022-03-21 23:00:00,NOROESTE2,night,38.5,2.35,106.0,26.75,12.0,10.1,28.6,4.8,C1,Tráfico alto,Tráfico alto
2022-03-22 00:00:00,NOROESTE2,night,13.3,1.88,101.0,19.83,36.0,3.7,9.7,4.0,C0,Mixto,Tráfico alto
2022-03-22 01:00:00,NOROESTE2,night,5.5,1.74,101.0,15.45,44.0,2.2,3.4,3.4,C0,Mixto,Ozono fotoquímico
2022-03-22 02:00:00,NOROESTE2,night,5.3,1.76,93.0,15.37,45.0,2.0,3.4,3.4,C0,Mixto,Ozono fotoquímico
2022-03-22 03:00:00,NOROESTE2,night,5.1,1.78,88.0,18.57,44.0,2.0,3.2,4.5,C0,Mixto,Ozono fotoquímico
2022-03-22 04:00:00,NOROESTE2,night,6.820601899458053,1.77,122.0,18.12,46.0,2.440153412959612,4.480448486498441,3.7,C0,Mixto,Ozono fotoquímico
2022-03-22 05:00:00,NOROESTE2,night,7.0,1.73,94.0,14.85,41.0,2.4,4.7,3.2,C0,Mixto,Ozono fotoquímico
2022-03-22 20:00:00,NOROESTE2,night,9.2,1.81,152.0,16.97,42.0,2.6,6.7,3.8,C0,Mixto,Tráfico alto
2022-03-22 21:00:00,NOROESTE2,night,13.1,1.81,148.0,15.99,37.0,4.4,8.8,3.7,C0,Mixto,Tráfico alto
2022-03-22 22:00:00,NOROESTE2,night,10.08001940866168,1.798000035463612,130.0000424429551,14.75400101839842,38.79998123987801,3.120008621394191,7.060010787267485,3.679999790294419,C0,Mixto,Partículas
2022-03-22 23:00:00,NOROESTE2,night,7.5,1.78,101.0,12.41,39.0,2.1,5.5,3.6,C0,Mixto,Ozono fotoquímico
2022-03-23 00:00:00,NOROESTE2,night,6.5,1.76,96.0,13.99,40.0,2.1,4.5,3.5,C0,Mixto,Ozono fotoquímico
2022-03-23 01:00:00,NOROESTE2,night,5.8,1.75,89.0,12.08,42.0,2.0,3.9,3.4,C0,Mixto,Ozono fotoquímico
2022-03-23 02:00:00,NOROESTE2,night,5.2,1.75,72.0,11.48,43.0,2.0,3.3,3.4,C0,Mixto,Ozono fotoquímico
2022-03-23 03:00:00,NOROESTE2,night,4.1,1.73,66.0,12.88799736523218,45.0,2.0,2.2,3.3,C0,Mixto,Ozono fotoquímico
2022-03-23 04:00:00,NOROESTE2,night,5.2,1.74,68.0,14.7,42.0,2.1,3.2,3.4,C0,Mixto,Ozono fotoquímico
2022-03-23 05:00:00,NOROESTE2,night,15.7,1.77,72.0,18.5,32.0,6.5,9.2,3.4,C0,Mixto,Partículas
2022-03-23 20:00:00,NOROESTE2,night,13.8,1.88,138.0,22.89,39.0,2.5,11.5,3.6,C0,Mixto,Tráfico alto
2022-03-23 21:00:00,NOROESTE2,night,14.5,1.85,118.0,17.53,38.0,2.7,12.0,3.8,C0,Mixto,Tráfico alto
2022-03-23 22:00:00,NOROESTE2,night,13.7,1.82,122.0,11.99,38.0,2.6,11.3,4.6,C0,Mixto,Tráfico alto
2022-03-23 23:00:00,NOROESTE2,night,8.7,1.78,82.0,9.38,43.0,2.2,6.7,4.0,C0,Mixto,Ozono fotoquímico
2022-03-24 00:00:00,NOROESTE2,night,11.4,1.78,57.0,7.38,39.0,2.5,9.0,3.6,C0,Mixto,Mixto
2022-03-24 01:00:00,NOROESTE2,night,13.6,1.79,45.0,9.33,32.0,2.6,11.1,3.5,C0,Mixto,Mixto
2022-03-24 02:00:00,NOROESTE2,night,13.8,1.83,40.0,14.34,30.0,2.2,11.7,3.5,C0,Mixto,Tráfico alto
2022-03-24 03:00:00,NOROESTE2,night,15.0,1.84,38.0,16.55,24.0,2.5,12.5,3.4,C0,Mixto,Tráfico alto
2022-03-24 04:00:00,NOROESTE2,night,10.2,1.79,53.0,15.58,30.0,2.1,8.2,3.8,C0,Mixto,Mixto
2022-03-24 05:00:00,NOROESTE2,night,14.7,1.81,47.0,17.1,28.0,3.8,10.9,4.1,C0,Mixto,Tráfico alto
2022-03-24 20:00:00,NOROESTE2,night,70.3,2.63,33.0,20.62,8.0,31.3,39.3,4.1,C1,Tráfico alto,Tráfico alto
2022-03-24 21:00:00,NOROESTE2,night,71.7,2.42,68.0,13.93,13.0,39.5,32.4,3.9,C1,Tráfico alto,Tráfico alto
2022-03-24 22:00:00,NOROESTE2,night,102.8,2.98,70.0,27.16,8.0,64.8,38.2,4.2,C1,Tráfico alto,Tráfico alto
2022-03-24 23:00:00,NOROESTE2,night,147.8,3.83,79.0,45.27,6.0,113.4,34.5,4.7,C1,Tráfico alto,Tráfico alto
2022-03-25 00:00:00,NOROESTE2,night,76.7,2.79,115.0,37.97,5.0,47.7,29.3,4.1,C1,Tráfico alto,Tráfico alto
2022-03-25 01:00:00,NOROESTE2,night,52.0,2.39,95.0,27.11,5.0,22.6,29.6,4.0,C1,Tráfico alto,Tráfico alto
2022-03-25 02:00:00,NOROESTE2,night,30.8,1.97,71.0,20.34,8.0,5.9,25.0,3.9,C1,Tráfico alto,Tráfico alto
2022-03-25 03:00:00,NOROESTE2,night,25.1,1.92,48.0,16.0,11.0,3.1,22.1,3.7,C1,Tráfico alto,Tráfico alto
2022-03-25 04:00:00,NOROESTE2,night,33.5,1.87,38.0,15.06,8.0,4.3,29.2,4.0,C1,Tráfico alto,Tráfico alto
2022-03-25 05:00:00,NOROESTE2,night,43.9,1.93,40.0,43.07954754229106,6.0,10.9,33.2,6.9,C1,Tráfico alto,Tráfico alto
2022-03-25 20:00:00,NOROESTE2,night,43.0,2.21,60.0,24.45,22.0,9.5,33.7,4.8,C1,Tráfico alto,Tráfico alto
2022-03-25 21:00:00,NOROESTE2,night,36.6,2.29,75.0,23.98,23.0,6.9,29.8,5.9,C1,Tráfico alto,Tráfico alto
2022-03-25 22:00:00,NOROESTE2,night,23.1,2.1,73.0,18.4,33.0,3.8,19.3,6.5,C1,Tráfico alto,Tráfico alto
2022-03-25 23:00:00,NOROESTE2,night,16.2,2.02,53.0,20.05,38.0,2.5,13.8,4.9,C0,Mixto,Tráfico alto
2022-03-28 00:00:00,NOROESTE2,night,11.4,1.97,58.0,11.38636545667191,30.0,2.3,9.2,3.8,C0,Mixto,Tráfico alto
2022-03-28 01:00:00,NOROESTE2,night,13.5,1.98,43.0,11.78,25.0,2.3,11.3,3.6,C0,Mixto,Tráfico alto
2022-03-28 02:00:00,NOROESTE2,night,14.0,1.94,42.0,10.85,22.0,2.5,11.6,3.6,C0,Mixto,Tráfico alto
2022-03-28 03:00:00,NOROESTE2,night,13.7,1.93,36.0,11.01,19.0,2.4,11.5,3.5,C0,Mixto,Tráfico alto
2022-03-28 04:00:00,NOROESTE2,night,13.3,1.93,37.0,11.04,19.0,2.3,11.1,3.5,C0,Mixto,Tráfico alto
2022-03-28 05:00:00,NOROESTE2,night,25.2,1.99,38.0,15.88,12.0,8.2,17.1,3.659929974210714,C1,Tráfico alto,Tráfico alto
2022-03-28 20:00:00,NOROESTE2,night,20.4,2.1,79.0,47.24,39.0,3.2,17.2,6.0,C1,Tráfico alto,Tráfico alto
2022-03-28 21:00:00,NOROESTE2,night,17.4,2.06,83.0,39.62,37.0,3.3,14.2,5.4,C1,Tráfico alto,Tráfico alto
2022-03-28 22:00:00,NOROESTE2,night,18.6,2.05,69.0,35.78,34.0,3.0,15.6,4.9,C1,Tráfico alto,Tráfico alto
2022-03-28 23:00:00,NOROESTE2,night,16.24002124959011,2.016000314607117,69.00000434494166,32.29603311171122,30.60003208141763,2.82000174224253,13.48001898867067,4.520003636687166,C0,Mixto,Tráfico alto
2022-03-29 00:00:00,NOROESTE2,night,13.3,1.96,62.0,25.15,24.0,2.4,11.0,3.7,C0,Mixto,Tráfico alto
2022-03-29 01:00:00,NOROESTE2,night,12.5,1.92,54.0,25.69,21.0,2.3,10.2,3.6,C0,Mixto,Tráfico alto
2022-03-29 02:00:00,NOROESTE2,night,15.1,1.91,48.0,26.19,17.0,2.5,12.7,3.4,C0,Mixto,Tráfico alto
2022-03-29 03:00:00,NOROESTE2,night,16.0,1.91,46.0,27.55,14.0,2.5,13.6,3.5,C0,Mixto,Tráfico alto
2022-03-29 04:00:00,NOROESTE2,night,16.9,1.92,44.0,29.95,12.0,2.8,14.2,3.4,C1,Tráfico alto,Tráfico alto
2022-03-29 05:00:00,NOROESTE2,night,29.7,1.99,46.0,36.25,8.0,12.0,17.8,3.4,C1,Tráfico alto,Tráfico alto
2022-03-29 20:00:00,NOROESTE2,night,23.08729053474816,2.14,90.0,37.57,37.0,4.499958577872812,18.68733195687534,4.1,C1,Tráfico alto,Tráfico alto
2022-03-29 21:00:00,NOROESTE2,night,44.1813194487132,2.21,89.0,36.5,30.0,14.50882270081163,29.79976867616662,4.1,C1,Tráfico alto,Tráfico alto
2022-03-29 22:00:00,NOROESTE2,night,38.2,2.43,83.0,41.71,17.0,7.5,30.8,4.0,C1,Tráfico alto,Tráfico alto
2022-03-29 23:00:00,NOROESTE2,night,76.6,2.88,95.0,48.28,6.0,36.4,40.4,3.9,C1,Tráfico alto,Tráfico alto
2022-03-30 00:00:00,NOROESTE2,night,68.5,2.94,123.0,52.32,6.0,32.7,36.0,3.9,C1,Tráfico alto,Tráfico alto
2022-03-30 01:00:00,NOROESTE2,night,47.5,2.54,116.0,49.49,6.0,14.4,33.2,3.6,C1,Tráfico alto,Tráfico alto
2022-03-30 02:00:00,NOROESTE2,night,25.9,2.25,111.0,46.86,14.0,3.3,22.7,3.5,C1,Tráfico alto,Tráfico alto
2022-03-30 03:00:00,NOROESTE2,night,20.9,2.18,86.0,48.61,14.0,2.9,18.1,3.5,C1,Tráfico alto,Tráfico alto
2022-03-30 04:00:00,NOROESTE2,night,6.9,1.9,91.0,26.29,23.0,2.3,4.7,3.7,C0,Mixto,Tráfico alto
2022-03-30 05:00:00,NOROESTE2,night,6.4,1.81,91.0,14.74,25.0,3.7,2.8,3.5,C0,Mixto,Tráfico alto
2022-03-30 20:00:00,NOROESTE2,night,36.1,2.26,56.0,16.84,37.0,9.5,26.8,3.4,C1,Tráfico alto,Tráfico alto
2022-03-30 21:00:00,NOROESTE2,night,85.4,3.16,69.0,32.79,12.0,40.0,45.6,3.9,C1,Tráfico alto,Tráfico alto
2022-03-30 22:00:00,NOROESTE2,night,20.3,2.2,111.0,19.96,34.0,3.5,16.9,5.2,C1,Tráfico alto,Tráfico alto
